instance_ai_run_snapshots	tree	text	NO	
instance_ai_run_snapshots	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_ai_run_snapshots	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_ai_run_snapshots	langsmithRunId	character varying	YES	
instance_ai_run_snapshots	langsmithTraceId	character varying	YES	
instance_ai_run_snapshots	traceId	character varying	YES	
instance_ai_run_snapshots	spanId	character varying	YES	
instance_ai_threads	id	uuid	NO	
instance_ai_threads	resourceId	character varying	NO	
instance_ai_threads	title	text	NO	''::text
instance_ai_threads	metadata	json	YES	
instance_ai_threads	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_ai_threads	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_ai_workflow_snapshots	runId	character varying	NO	
instance_ai_workflow_snapshots	workflowName	character varying	NO	
instance_ai_workflow_snapshots	resourceId	character varying	YES	
instance_ai_workflow_snapshots	status	character varying	YES	
instance_ai_workflow_snapshots	snapshot	text	NO	
instance_ai_workflow_snapshots	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_ai_workflow_snapshots	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
instance_version_history	id	integer	NO	nextval('instance_version_history_id_seq'::regclass)
instance_version_history	major	integer	NO	
instance_version_history	minor	integer	NO	
instance_version_history	patch	integer	NO	
instance_version_history	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
invalid_auth_token	token	character varying	NO	
invalid_auth_token	expiresAt	timestamp with time zone	NO	
mcp_registry_server	slug	character varying	NO	
mcp_registry_server	status	character varying	NO	
mcp_registry_server	version	character varying	NO	
mcp_registry_server	registryUpdatedAt	timestamp without time zone	NO	
mcp_registry_server	data	json	NO	'{}'::json
mcp_registry_server	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
mcp_registry_server	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
migrations	id	integer	NO	nextval('migrations_id_seq'::regclass)
migrations	timestamp	bigint	NO	
migrations	name	character varying	NO	
oauth_access_tokens	token	character varying	NO	
oauth_access_tokens	clientId	character varying	NO	
oauth_access_tokens	userId	uuid	NO	
oauth_authorization_codes	code	character varying	NO	
oauth_authorization_codes	clientId	character varying	NO	
oauth_authorization_codes	userId	uuid	NO	
oauth_authorization_codes	redirectUri	character varying	NO	
oauth_authorization_codes	codeChallenge	character varying	NO	
oauth_authorization_codes	codeChallengeMethod	character varying	NO	
oauth_authorization_codes	expiresAt	bigint	NO	
oauth_authorization_codes	state	character varying	YES	
oauth_authorization_codes	used	boolean	NO	false
oauth_authorization_codes	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_authorization_codes	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_clients	id	character varying	NO	
oauth_clients	name	character varying	NO	
oauth_clients	redirectUris	json	NO	
oauth_clients	grantTypes	json	NO	
oauth_clients	clientSecret	character varying	YES	
oauth_clients	clientSecretExpiresAt	bigint	YES	
oauth_clients	tokenEndpointAuthMethod	character varying	NO	'none'::character varying
oauth_clients	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_clients	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_refresh_tokens	token	character varying	NO	
oauth_refresh_tokens	clientId	character varying	NO	
oauth_refresh_tokens	userId	uuid	NO	
oauth_refresh_tokens	expiresAt	bigint	NO	
oauth_refresh_tokens	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_refresh_tokens	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
oauth_user_consents	id	integer	NO	
oauth_user_consents	userId	uuid	NO	
oauth_user_consents	clientId	character varying	NO	
oauth_user_consents	grantedAt	bigint	NO	
outbound_messages	id	bigint	NO	nextval('outbound_messages_id_seq'::regclass)
outbound_messages	restaurant_id	bigint	YES	
outbound_messages	conversation_id	text	NO	
outbound_messages	source	text	NO	
outbound_messages	channel	text	NO	
outbound_messages	provider	text	YES	
outbound_messages	recipient	text	YES	
outbound_messages	sender	text	YES	
outbound_messages	subject	text	YES	
outbound_messages	content	text	NO	
outbound_messages	payload	jsonb	YES	
outbound_messages	status	text	NO	'pending'::text
outbound_messages	created_at	timestamp with time zone	NO	now()
outbound_messages	updated_at	timestamp with time zone	NO	now()
processed_data	workflowId	character varying	NO	
processed_data	context	character varying	NO	
processed_data	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
processed_data	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
processed_data	value	text	NO	
project	id	character varying	NO	
project	name	character varying	NO	
project	type	character varying	NO	
project	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project	icon	json	YES	
project	description	character varying	YES	
project	creatorId	uuid	YES	
project	customTelemetryTags	json	NO	'[]'::json
project_relation	projectId	character varying	NO	
project_relation	userId	uuid	NO	
project_relation	role	character varying	NO	
project_relation	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project_relation	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project_secrets_provider_access	secretsProviderConnectionId	integer	NO	
project_secrets_provider_access	projectId	character varying	NO	
project_secrets_provider_access	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project_secrets_provider_access	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
project_secrets_provider_access	role	character varying	NO	'secretsProviderConnection:user'::character varying
reservations	id	bigint	NO	nextval('reservations_id_seq'::regclass)
reservations	restaurant_id	bigint	NO	
reservations	client_id	bigint	YES	
reservations	start_time	timestamp with time zone	NO	
reservations	end_time	timestamp with time zone	NO	
reservations	party_size	integer	NO	
reservations	status	text	NO	'confirmed'::text
reservations	source_channel	text	NO	'webhook'::text
reservations	meal_duration_minutes	integer	NO	120
reservations	cleaning_buffer_minutes	integer	NO	15
reservations	grace_delay_minutes	integer	NO	10
reservations	special_request	text	YES	
reservations	created_at	timestamp with time zone	NO	now()
reservations	updated_at	timestamp with time zone	NO	now()
reservations	table_id	bigint	YES	
reservations	area_id	bigint	YES	
reservations	booking_source	text	YES	
reservations	created_by	text	YES	
reservations	source	text	YES	
reservations	conversation_id	text	YES	
restaurant_channels	id	bigint	NO	nextval('restaurant_channels_id_seq'::regclass)
restaurant_channels	restaurant_id	bigint	NO	
restaurant_channels	channel_type	text	NO	
restaurant_channels	channel_value	text	NO	
restaurant_channels	is_active	boolean	NO	true
restaurant_channels	created_at	timestamp with time zone	NO	now()
restaurant_channels	updated_at	timestamp with time zone	NO	now()
restaurant_closures	id	bigint	NO	nextval('restaurant_closures_id_seq'::regclass)
restaurant_closures	restaurant_id	bigint	NO	
restaurant_closures	starts_at	timestamp with time zone	NO	
restaurant_closures	ends_at	timestamp with time zone	NO	
restaurant_closures	reason	text	YES	
restaurant_closures	created_at	timestamp with time zone	NO	now()
restaurant_closures	updated_at	timestamp with time zone	NO	now()
restaurant_closures	is_active	boolean	NO	true
restaurant_closures	closure_type	text	YES	
restaurant_closures	recurrence_rule	text	YES	
restaurant_settings	id	bigint	NO	nextval('restaurant_settings_id_seq'::regclass)
restaurant_settings	restaurant_id	bigint	NO	
restaurant_settings	default_meal_duration_minutes	integer	NO	120
restaurant_settings	cleaning_buffer_minutes	integer	NO	15
restaurant_settings	grace_delay_minutes	integer	NO	10
restaurant_settings	max_party_size	integer	NO	12
restaurant_settings	reminder_days_before	integer	NO	1
restaurant_settings	reminder_hour	integer	NO	9
restaurant_settings	reminder_channel	text	NO	'whatsapp'::text
restaurant_settings	created_at	timestamp with time zone	NO	now()
restaurant_settings	updated_at	timestamp with time zone	NO	now()
restaurant_settings	allow_combined_tables	boolean	NO	false
restaurant_settings	booking_policy	jsonb	YES	
restaurant_settings	event_notification_policy	jsonb	YES	
restaurants	id	bigint	NO	nextval('restaurants_id_seq'::regclass)
restaurants	name	text	NO	
restaurants	slug	text	NO	
restaurants	timezone	text	NO	'Europe/Paris'::text
restaurants	is_active	boolean	NO	true
restaurants	created_at	timestamp with time zone	NO	now()
restaurants	updated_at	timestamp with time zone	NO	now()
role	slug	character varying	NO	
role	displayName	text	YES	
role	description	text	YES	
role	roleType	text	YES	
role	systemRole	boolean	NO	false
role	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
role	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
role_mapping_rule	id	character varying	NO	
role_mapping_rule	expression	text	NO	
role_mapping_rule	role	character varying	NO	
role_mapping_rule	type	character varying	NO	
role_mapping_rule	order	integer	NO	
role_mapping_rule	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
role_mapping_rule	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
role_mapping_rule_project	roleMappingRuleId	character varying	NO	
role_mapping_rule_project	projectId	character varying	NO	
role_scope	roleSlug	character varying	NO	
role_scope	scopeSlug	character varying	NO	
scope	slug	character varying	NO	
scope	displayName	text	YES	
scope	description	text	YES	
secrets_provider_connection	id	integer	NO	
secrets_provider_connection	providerKey	character varying	NO	
secrets_provider_connection	type	character varying	NO	
secrets_provider_connection	encryptedSettings	text	NO	
secrets_provider_connection	isEnabled	boolean	NO	false
secrets_provider_connection	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
secrets_provider_connection	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
settings	key	character varying	NO	
settings	value	text	NO	
settings	loadOnStartup	boolean	NO	false
shared_credentials	credentialsId	character varying	NO	
shared_credentials	projectId	character varying	NO	
shared_credentials	role	text	NO	
shared_credentials	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
shared_credentials	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
shared_workflow	workflowId	character varying	NO	
shared_workflow	projectId	character varying	NO	
shared_workflow	role	text	NO	
shared_workflow	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
shared_workflow	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
tag_entity	name	character varying	NO	
tag_entity	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
tag_entity	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
tag_entity	id	character varying	NO	
test_case_execution	id	character varying	NO	
test_case_execution	testRunId	character varying	NO	
test_case_execution	executionId	integer	YES	
test_case_execution	status	character varying	NO	
test_case_execution	runAt	timestamp with time zone	YES	
test_case_execution	completedAt	timestamp with time zone	YES	
test_case_execution	errorCode	character varying	YES	
test_case_execution	errorDetails	json	YES	
test_case_execution	metrics	json	YES	
test_case_execution	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
test_case_execution	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
test_case_execution	inputs	json	YES	
test_case_execution	outputs	json	YES	
test_case_execution	runIndex	integer	YES	
test_run	id	character varying	NO	
test_run	workflowId	character varying	NO	
test_run	status	character varying	NO	
test_run	errorCode	character varying	YES	
test_run	errorDetails	json	YES	
test_run	runAt	timestamp with time zone	YES	
test_run	completedAt	timestamp with time zone	YES	
test_run	metrics	json	YES	
test_run	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
test_run	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
test_run	runningInstanceId	character varying	YES	
test_run	cancelRequested	boolean	NO	false
test_run	workflowVersionId	character varying	YES	
test_run	evaluationConfigId	character varying	YES	
test_run	evaluationConfigSnapshot	jsonb	YES	
test_run	collectionId	character varying	YES	
token_exchange_jti	jti	character varying	NO	
token_exchange_jti	expiresAt	timestamp with time zone	NO	
token_exchange_jti	createdAt	timestamp with time zone	NO	
trusted_key	sourceId	character varying	NO	
trusted_key	kid	character varying	NO	
trusted_key	data	text	NO	
trusted_key	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
trusted_key_source	id	character varying	NO	
trusted_key_source	type	character varying	NO	
trusted_key_source	config	text	NO	
trusted_key_source	status	character varying	NO	'pending'::character varying
trusted_key_source	lastError	text	YES	
trusted_key_source	lastRefreshedAt	timestamp with time zone	YES	
trusted_key_source	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
trusted_key_source	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
user	id	uuid	NO	gen_random_uuid()
user	email	character varying	YES	
user	firstName	character varying	YES	
user	lastName	character varying	YES	
user	password	character varying	YES	
user	personalizationAnswers	json	YES	
user	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
user	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
user	settings	json	YES	
user	disabled	boolean	NO	false
user	mfaEnabled	boolean	NO	false
user	mfaSecret	text	YES	
user	mfaRecoveryCodes	text	YES	
user	lastActiveAt	date	YES	
user	roleSlug	character varying	NO	'global:member'::character varying
user_api_keys	id	character varying	NO	
user_api_keys	userId	uuid	NO	
user_api_keys	label	character varying	NO	
user_api_keys	apiKey	character varying	NO	
user_api_keys	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
user_api_keys	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
user_api_keys	scopes	json	YES	
user_api_keys	audience	character varying	NO	'public-api'::character varying
user_api_keys	lastUsedAt	timestamp with time zone	YES	
user_favorites	id	integer	NO	
user_favorites	userId	uuid	NO	
user_favorites	resourceId	character varying	NO	
user_favorites	resourceType	character varying	NO	
variables	key	character varying	NO	
variables	type	character varying	NO	'string'::character varying
variables	value	text	YES	
variables	id	character varying	NO	
variables	projectId	character varying	YES	
webhook_entity	webhookPath	character varying	NO	
webhook_entity	method	character varying	NO	
webhook_entity	node	character varying	NO	
webhook_entity	webhookId	character varying	YES	
webhook_entity	pathLength	integer	YES	
webhook_entity	workflowId	character varying	NO	
workflow_builder_session	id	uuid	NO	
workflow_builder_session	workflowId	character varying	NO	
workflow_builder_session	userId	uuid	NO	
workflow_builder_session	messages	json	NO	'[]'::json
workflow_builder_session	previousSummary	text	YES	
workflow_builder_session	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_builder_session	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_builder_session	activeVersionCardId	character varying	YES	
workflow_builder_session	resumeAfterRestoreMessageId	character varying	YES	
workflow_dependency	id	integer	NO	
workflow_dependency	workflowId	character varying	NO	
workflow_dependency	workflowVersionId	integer	NO	
workflow_dependency	dependencyType	character varying	NO	
workflow_dependency	dependencyKey	character varying	NO	
workflow_dependency	dependencyInfo	json	YES	
workflow_dependency	indexVersionId	smallint	NO	1
workflow_dependency	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_dependency	publishedVersionId	character varying	YES	
workflow_entity	name	character varying	NO	
workflow_entity	active	boolean	NO	
workflow_entity	nodes	json	NO	
workflow_entity	connections	json	NO	
workflow_entity	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_entity	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_entity	settings	json	YES	
workflow_entity	staticData	json	YES	
workflow_entity	pinData	json	YES	
workflow_entity	versionId	character	NO	
workflow_entity	triggerCount	integer	NO	0
workflow_entity	id	character varying	NO	
workflow_entity	meta	json	YES	
workflow_entity	parentFolderId	character varying	YES	NULL::character varying
workflow_entity	isArchived	boolean	NO	false
workflow_entity	versionCounter	integer	NO	1
workflow_entity	description	text	YES	
workflow_entity	activeVersionId	character varying	YES	
workflow_entity	nodeGroups	json	NO	'[]'::json
workflow_entity	sourceWorkflowId	character varying	YES	
workflow_history	versionId	character varying	NO	
workflow_history	workflowId	character varying	NO	
workflow_history	authors	character varying	NO	
workflow_history	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_history	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_history	nodes	json	NO	
workflow_history	connections	json	NO	
workflow_history	name	character varying	YES	
workflow_history	autosaved	boolean	NO	false
workflow_history	description	text	YES	
workflow_history	nodeGroups	json	NO	'[]'::json
workflow_publication_outbox	id	integer	NO	
workflow_publication_outbox	workflowId	character varying	NO	
workflow_publication_outbox	publishedVersionId	character varying	NO	
workflow_publication_outbox	status	character varying	NO	
workflow_publication_outbox	errorMessage	text	YES	
workflow_publication_outbox	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_publication_outbox	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_publish_history	id	integer	NO	
workflow_publish_history	workflowId	character varying	NO	
workflow_publish_history	versionId	character varying	YES	
workflow_publish_history	event	character varying	NO	
workflow_publish_history	userId	uuid	YES	
workflow_publish_history	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_published_version	workflowId	character varying	NO	
workflow_published_version	publishedVersionId	character varying	NO	
workflow_published_version	createdAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_published_version	updatedAt	timestamp with time zone	NO	CURRENT_TIMESTAMP(3)
workflow_statistics	count	bigint	YES	0
workflow_statistics	latestEvent	timestamp with time zone	YES	
workflow_statistics	name	character varying	NO	
workflow_statistics	workflowId	character varying	NO	
workflow_statistics	rootCount	bigint	YES	0
workflow_statistics	id	integer	NO	nextval('workflow_statistics_id_seq'::regclass)
workflow_statistics	workflowName	character varying	YES	
workflows_tags	workflowId	character varying	NO	
workflows_tags	tagId	character varying	NO	
